,gender,race,age,number of prior convictions,recidivist,recidivism risk score,first name,last name,full name,risk assessment date,date of birth
2322,Female,African-American,34,6,0,3,Jane,Doe,Jane Doe,2018-06-07,1984-06-06
2323,Male,African-American,27,25,1,10,John,Doe,John Doe,2018-11-06,1991-11-06
2324,Male,Caucasian,44,6,0,3,John,Doe,John Doe,2019-01-24,1975-01-24
2325,Male,African-American,24,0,0,3,John,Doe,John Doe,2017-01-17,1993-01-17
2326,Male,Hispanic,27,1,0,1,John,Doe,John Doe,2018-05-03,1991-05-03
2327,Male,Other,30,0,0,1,John,Doe,John Doe,2017-01-18,1987-01-18
2328,Male,Hispanic,34,1,0,2,John,Doe,John Doe,2017-04-28,1983-04-28
2329,Male,Caucasian,28,2,0,6,John,Doe,John Doe,2017-07-20,1989-07-20
2330,Male,Hispanic,24,1,0,4,John,Doe,John Doe,2019-03-03,1995-03-03
2331,Female,African-American,32,5,0,1,Jane,Doe,Jane Doe,2019-08-31,1987-08-31
2332,Male,African-American,54,1,0,3,John,Doe,John Doe,2018-04-21,1964-04-20
2333,Male,African-American,26,7,0,6,John,Doe,John Doe,2017-11-11,1991-11-11
2334,Male,Other,54,0,0,1,John,Doe,John Doe,2017-11-02,1963-11-02
2335,Male,Caucasian,46,1,0,1,John,Doe,John Doe,2017-10-17,1971-10-17
2336,Male,African-American,55,1,0,4,John,Doe,John Doe,2019-01-22,1964-01-22
2337,Male,African-American,40,6,0,7,John,Doe,John Doe,2018-11-25,1978-11-25
2338,Male,Hispanic,32,0,0,1,John,Doe,John Doe,2018-04-03,1986-04-03
2339,Male,Caucasian,29,0,0,2,John,Doe,John Doe,2017-05-22,1988-05-21
2340,Female,Caucasian,49,2,0,6,Jane,Doe,Jane Doe,2018-05-20,1969-05-20
2341,Male,African-American,36,3,1,2,John,Doe,John Doe,2018-02-01,1982-02-01
2342,Male,African-American,34,15,0,7,John,Doe,John Doe,2017-02-17,1983-02-17
2343,Male,Caucasian,41,9,0,6,John,Doe,John Doe,2019-08-11,1978-08-11
2344,Female,African-American,46,4,0,4,Jane,Doe,Jane Doe,2018-10-25,1972-10-24
2345,Male,African-American,21,0,0,7,John,Doe,John Doe,2019-10-13,1998-10-12
2346,Female,Caucasian,23,1,0,2,Jane,Doe,Jane Doe,2017-12-31,1994-12-31
2347,Male,African-American,21,1,0,2,John,Doe,John Doe,2017-02-09,1996-02-09
2348,Male,African-American,25,2,0,6,John,Doe,John Doe,2017-07-20,1992-07-19
2349,Male,African-American,30,3,1,2,John,Doe,John Doe,2017-11-08,1987-11-08
2350,Male,African-American,51,0,0,1,John,Doe,John Doe,2019-09-05,1968-09-04
2351,Male,African-American,22,0,0,5,John,Doe,John Doe,2017-11-16,1995-11-16
2352,Male,African-American,27,0,0,3,John,Doe,John Doe,2017-11-23,1990-11-23
2353,Male,Other,31,5,1,6,John,Doe,John Doe,2018-03-19,1987-03-19
2354,Male,African-American,23,6,1,6,John,Doe,John Doe,2018-09-02,1995-09-02
2355,Male,Caucasian,39,1,0,3,John,Doe,John Doe,2019-11-12,1980-11-11
2356,Male,African-American,29,2,0,3,John,Doe,John Doe,2019-07-25,1990-07-24
2357,Male,Caucasian,27,5,0,4,John,Doe,John Doe,2018-03-29,1991-03-29
2358,Male,Caucasian,36,2,0,1,John,Doe,John Doe,2019-12-13,1983-12-13
2359,Male,African-American,36,1,0,9,John,Doe,John Doe,2017-10-05,1981-10-05
2360,Male,African-American,21,0,0,9,John,Doe,John Doe,2017-09-10,1996-09-09
2361,Male,Hispanic,47,0,0,4,John,Doe,John Doe,2017-11-11,1970-11-11
2362,Male,African-American,59,8,1,4,John,Doe,John Doe,2018-07-20,1959-07-20
2363,Male,African-American,28,5,0,4,John,Doe,John Doe,2017-04-15,1989-04-15
2364,Male,Hispanic,83,0,0,1,John,Doe,John Doe,2019-05-23,1936-05-22
2365,Male,Caucasian,47,0,0,1,John,Doe,John Doe,2018-02-02,1971-02-02
2366,Male,African-American,36,2,0,2,John,Doe,John Doe,2018-02-11,1982-02-11
2367,Male,African-American,25,0,1,2,John,Doe,John Doe,2019-05-22,1994-05-21
2368,Female,African-American,31,4,0,8,Jane,Doe,Jane Doe,2018-12-18,1987-12-18
2369,Male,Caucasian,47,3,0,5,John,Doe,John Doe,2017-09-28,1970-09-28
2370,Female,African-American,43,0,0,1,Jane,Doe,Jane Doe,2019-12-05,1976-12-04
2371,Male,African-American,36,5,0,3,John,Doe,John Doe,2019-12-07,1983-12-07
2372,Female,African-American,33,2,0,2,Jane,Doe,Jane Doe,2019-11-21,1986-11-20
2373,Female,Caucasian,27,0,1,8,Jane,Doe,Jane Doe,2018-10-10,1991-10-10
2374,Female,Other,33,0,0,2,Jane,Doe,Jane Doe,2017-06-27,1984-06-26
2375,Female,Caucasian,22,0,0,5,Jane,Doe,Jane Doe,2017-01-22,1995-01-22
2376,Male,Caucasian,45,0,0,1,John,Doe,John Doe,2019-09-29,1974-09-29
2377,Male,Caucasian,41,1,0,5,John,Doe,John Doe,2019-07-25,1978-07-25
2378,Male,African-American,33,4,0,3,John,Doe,John Doe,2017-09-08,1984-09-07
2379,Male,African-American,44,1,0,3,John,Doe,John Doe,2019-06-30,1975-06-30
2380,Male,Hispanic,21,2,1,7,John,Doe,John Doe,2018-11-07,1997-11-06
2381,Female,African-American,37,2,0,1,Jane,Doe,Jane Doe,2019-05-15,1982-05-15
2382,Male,Caucasian,41,1,0,6,John,Doe,John Doe,2018-01-04,1977-01-04
2383,Male,Caucasian,58,2,0,3,John,Doe,John Doe,2019-05-18,1961-05-17
2384,Male,Other,20,0,0,4,John,Doe,John Doe,2017-02-01,1997-02-01
2385,Male,Caucasian,25,4,0,10,John,Doe,John Doe,2017-06-03,1992-06-02
2386,Female,Caucasian,28,0,0,6,Jane,Doe,Jane Doe,2017-08-27,1989-08-27
2387,Male,Caucasian,50,0,0,1,John,Doe,John Doe,2018-08-09,1968-08-08
2388,Male,African-American,47,4,1,10,John,Doe,John Doe,2017-12-31,1970-12-31
2389,Male,African-American,35,1,0,2,John,Doe,John Doe,2017-03-01,1982-03-01
2390,Male,Caucasian,62,2,0,1,John,Doe,John Doe,2019-11-30,1957-11-29
2391,Male,African-American,30,4,0,2,John,Doe,John Doe,2018-02-27,1988-02-27
2392,Female,African-American,29,11,0,8,Jane,Doe,Jane Doe,2017-03-17,1988-03-16
2393,Female,African-American,49,0,0,1,Jane,Doe,Jane Doe,2019-02-14,1970-02-14
2394,Male,Hispanic,32,3,0,3,John,Doe,John Doe,2018-10-31,1986-10-31
2395,Female,Hispanic,69,0,0,1,Jane,Doe,Jane Doe,2017-03-08,1948-03-08
2396,Male,African-American,63,2,0,1,John,Doe,John Doe,2019-06-02,1956-06-01
2397,Male,African-American,32,9,1,8,John,Doe,John Doe,2019-06-12,1987-06-12
2398,Male,Hispanic,22,0,0,3,John,Doe,John Doe,2017-11-23,1995-11-23
2399,Male,Caucasian,58,1,0,1,John,Doe,John Doe,2017-10-25,1959-10-25
2400,Male,Caucasian,53,4,0,1,John,Doe,John Doe,2018-10-09,1965-10-09
2401,Female,Caucasian,33,7,0,6,Jane,Doe,Jane Doe,2018-05-21,1985-05-20
2402,Female,Caucasian,38,3,0,4,Jane,Doe,Jane Doe,2019-07-15,1981-07-14
2403,Male,Caucasian,26,0,0,3,John,Doe,John Doe,2018-12-30,1992-12-29
2404,Female,Caucasian,41,0,0,1,Jane,Doe,Jane Doe,2017-03-10,1976-03-10
2405,Male,African-American,27,4,0,6,John,Doe,John Doe,2018-11-20,1991-11-20
2406,Female,African-American,21,0,0,10,Jane,Doe,Jane Doe,2017-04-09,1996-04-08
2407,Male,African-American,22,1,0,3,John,Doe,John Doe,2018-11-23,1996-11-22
2408,Male,Other,25,2,0,6,John,Doe,John Doe,2019-10-07,1994-10-06
2409,Male,Caucasian,31,6,1,5,John,Doe,John Doe,2019-05-17,1988-05-16
2410,Male,Caucasian,31,1,0,2,John,Doe,John Doe,2018-12-07,1987-12-07
2411,Female,African-American,47,4,0,6,Jane,Doe,Jane Doe,2018-05-25,1971-05-25
2412,Female,Caucasian,50,0,1,3,Jane,Doe,Jane Doe,2017-01-18,1967-01-18
2413,Male,Hispanic,23,0,0,3,John,Doe,John Doe,2017-10-29,1994-10-29
2414,Male,African-American,67,8,0,4,John,Doe,John Doe,2018-10-15,1951-10-15
2415,Male,African-American,53,13,0,5,John,Doe,John Doe,2018-06-19,1965-06-19
2416,Male,Caucasian,51,0,0,1,John,Doe,John Doe,2019-05-06,1968-05-05
2417,Male,African-American,32,0,0,1,John,Doe,John Doe,2019-06-28,1987-06-28
2418,Female,Hispanic,46,2,0,1,Jane,Doe,Jane Doe,2018-09-03,1972-09-02
2419,Male,African-American,21,0,0,7,John,Doe,John Doe,2017-05-22,1996-05-21
2420,Male,Caucasian,23,0,0,5,John,Doe,John Doe,2017-01-21,1994-01-21
2421,Male,Caucasian,22,0,1,4,John,Doe,John Doe,2018-05-02,1996-05-01
2422,Male,African-American,21,1,0,5,John,Doe,John Doe,2019-03-22,1998-03-21
2423,Male,Hispanic,41,2,0,2,John,Doe,John Doe,2017-07-12,1976-07-12
2424,Male,Hispanic,21,2,1,5,John,Doe,John Doe,2017-11-07,1996-11-06
2425,Male,Caucasian,44,5,0,2,John,Doe,John Doe,2018-09-28,1974-09-28
2426,Male,Caucasian,21,0,1,8,John,Doe,John Doe,2019-10-12,1998-10-11
2427,Female,Caucasian,26,0,0,6,Jane,Doe,Jane Doe,2018-05-27,1992-05-26
2428,Male,Caucasian,33,7,1,8,John,Doe,John Doe,2017-03-21,1984-03-20
2429,Female,Caucasian,49,2,0,2,Jane,Doe,Jane Doe,2018-06-17,1969-06-17
2430,Female,Caucasian,54,1,0,2,Jane,Doe,Jane Doe,2019-05-29,1965-05-28
2431,Male,Caucasian,23,0,1,8,John,Doe,John Doe,2017-04-15,1994-04-15
2432,Male,African-American,28,2,1,2,John,Doe,John Doe,2018-04-28,1990-04-28
2433,Male,Caucasian,72,3,0,1,John,Doe,John Doe,2018-02-14,1946-02-14
2434,Female,African-American,31,3,0,5,Jane,Doe,Jane Doe,2019-08-28,1988-08-27
2435,Male,Asian,35,0,0,6,John,Doe,John Doe,2019-02-02,1984-02-02
2436,Female,Other,49,0,0,1,Jane,Doe,Jane Doe,2017-04-09,1968-04-09
2437,Male,African-American,26,2,1,5,John,Doe,John Doe,2017-06-08,1991-06-08
2438,Male,Other,37,11,0,3,John,Doe,John Doe,2017-01-02,1980-01-03
2439,Male,African-American,26,3,1,10,John,Doe,John Doe,2017-10-13,1991-10-13
2440,Female,African-American,28,0,1,3,Jane,Doe,Jane Doe,2018-10-29,1990-10-29
2441,Female,Caucasian,26,1,0,9,Jane,Doe,Jane Doe,2019-03-15,1993-03-14
2442,Male,Other,43,2,0,1,John,Doe,John Doe,2017-04-16,1974-04-16
2443,Male,Caucasian,48,6,0,2,John,Doe,John Doe,2018-05-22,1970-05-22
2444,Female,Caucasian,24,0,0,8,Jane,Doe,Jane Doe,2018-12-02,1994-12-02
2445,Male,Hispanic,25,0,0,2,John,Doe,John Doe,2017-04-16,1992-04-15
2446,Male,African-American,50,15,0,8,John,Doe,John Doe,2018-04-06,1968-04-05
2447,Female,African-American,30,1,0,4,Jane,Doe,Jane Doe,2019-05-09,1989-05-08
2448,Male,Caucasian,21,0,0,4,John,Doe,John Doe,2019-06-28,1998-06-27
2449,Male,Hispanic,49,0,0,1,John,Doe,John Doe,2017-06-09,1968-06-09
2450,Male,African-American,35,1,0,2,John,Doe,John Doe,2019-07-12,1984-07-11
2451,Male,Caucasian,37,4,0,1,John,Doe,John Doe,2018-10-06,1981-10-06
2452,Female,African-American,22,0,0,6,Jane,Doe,Jane Doe,2018-03-10,1996-03-09
2453,Male,Caucasian,51,0,0,1,John,Doe,John Doe,2019-02-21,1968-02-21
2454,Male,African-American,53,4,0,7,John,Doe,John Doe,2017-06-17,1964-06-17
2455,Male,African-American,56,1,0,1,John,Doe,John Doe,2017-10-14,1961-10-14
2456,Male,Caucasian,25,1,0,6,John,Doe,John Doe,2019-09-16,1994-09-15
2457,Male,Other,25,1,0,5,John,Doe,John Doe,2017-11-17,1992-11-16
2458,Male,African-American,33,3,0,2,John,Doe,John Doe,2018-06-27,1985-06-26
2459,Male,Caucasian,72,7,0,4,John,Doe,John Doe,2017-06-08,1945-06-08
2460,Male,Hispanic,31,0,0,2,John,Doe,John Doe,2017-01-06,1986-01-06
2461,Male,Caucasian,24,0,0,3,John,Doe,John Doe,2018-03-15,1994-03-15
2462,Male,African-American,47,3,0,3,John,Doe,John Doe,2017-07-05,1970-07-05
2463,Female,Caucasian,35,4,0,7,Jane,Doe,Jane Doe,2019-02-20,1984-02-20
2464,Male,African-American,29,0,0,8,John,Doe,John Doe,2019-01-16,1990-01-15
2465,Male,African-American,23,5,1,7,John,Doe,John Doe,2017-12-25,1994-12-25
2466,Male,Caucasian,33,2,0,2,John,Doe,John Doe,2018-03-20,1985-03-19
2467,Female,African-American,24,2,1,6,Jane,Doe,Jane Doe,2017-03-01,1993-03-01
2468,Female,African-American,51,7,0,2,Jane,Doe,Jane Doe,2018-03-20,1967-03-20
2469,Male,African-American,36,1,0,9,John,Doe,John Doe,2018-04-18,1982-04-18
2470,Female,Caucasian,56,0,0,1,Jane,Doe,Jane Doe,2018-04-16,1962-04-16
2471,Male,Caucasian,49,0,0,5,John,Doe,John Doe,2018-11-17,1969-11-17
2472,Female,African-American,22,1,0,4,Jane,Doe,Jane Doe,2018-04-07,1996-04-06
2473,Male,Other,37,11,0,3,John,Doe,John Doe,2018-11-02,1981-11-02
2474,Male,Caucasian,22,2,0,4,John,Doe,John Doe,2017-03-27,1995-03-27
2475,Male,African-American,23,0,1,2,John,Doe,John Doe,2018-05-17,1995-05-17
2476,Male,Caucasian,44,3,0,1,John,Doe,John Doe,2018-04-22,1974-04-22
2477,Male,African-American,35,17,1,7,John,Doe,John Doe,2018-10-16,1983-10-16
2478,Male,African-American,54,0,0,1,John,Doe,John Doe,2018-02-12,1964-02-12
2479,Male,African-American,22,0,1,3,John,Doe,John Doe,2019-02-24,1997-02-23
2480,Female,African-American,20,0,0,6,Jane,Doe,Jane Doe,2018-08-13,1998-08-13
2481,Male,Caucasian,45,2,0,2,John,Doe,John Doe,2019-10-25,1974-10-25
2482,Male,African-American,50,15,0,8,John,Doe,John Doe,2018-09-17,1968-09-16
2483,Male,Caucasian,55,1,0,1,John,Doe,John Doe,2019-09-14,1964-09-13
2484,Male,Hispanic,51,0,0,1,John,Doe,John Doe,2018-08-22,1967-08-22
2485,Male,African-American,44,19,1,9,John,Doe,John Doe,2019-07-15,1975-07-15
2486,Male,African-American,31,0,0,4,John,Doe,John Doe,2017-02-22,1986-02-22
2487,Male,African-American,28,5,1,9,John,Doe,John Doe,2018-07-26,1990-07-26
2488,Female,Caucasian,22,1,0,6,Jane,Doe,Jane Doe,2018-11-11,1996-11-10
2489,Male,African-American,22,0,0,3,John,Doe,John Doe,2019-09-17,1997-09-16
2490,Male,Native American,37,0,0,2,John,Doe,John Doe,2017-04-22,1980-04-22
2491,Female,Caucasian,26,0,0,6,Jane,Doe,Jane Doe,2018-05-02,1992-05-01
2492,Male,African-American,43,7,0,4,John,Doe,John Doe,2017-08-03,1974-08-03
2493,Male,Caucasian,24,1,0,7,John,Doe,John Doe,2019-01-16,1995-01-16
2494,Male,Caucasian,26,1,1,2,John,Doe,John Doe,2019-01-10,1993-01-09
2495,Female,Caucasian,49,2,0,6,Jane,Doe,Jane Doe,2019-08-11,1970-08-11
2496,Female,Caucasian,33,0,0,1,Jane,Doe,Jane Doe,2017-02-10,1984-02-10
2497,Female,Hispanic,25,0,0,4,Jane,Doe,Jane Doe,2019-04-21,1994-04-20
2498,Male,Caucasian,29,0,1,1,John,Doe,John Doe,2017-10-30,1988-10-29
2499,Male,African-American,22,4,0,6,John,Doe,John Doe,2018-08-01,1996-07-31
2500,Female,African-American,42,2,0,2,Jane,Doe,Jane Doe,2019-08-31,1977-08-30
2501,Female,Caucasian,26,1,0,9,Jane,Doe,Jane Doe,2017-11-09,1991-11-09
2502,Male,African-American,24,0,0,4,John,Doe,John Doe,2019-09-24,1995-09-24
2503,Male,Hispanic,42,0,0,1,John,Doe,John Doe,2017-01-01,1975-01-01
2504,Female,African-American,27,3,0,5,Jane,Doe,Jane Doe,2019-05-13,1992-05-12
2505,Male,African-American,22,0,1,3,John,Doe,John Doe,2019-02-11,1997-02-10
2506,Male,African-American,21,0,0,6,John,Doe,John Doe,2018-08-06,1997-08-05
2507,Female,Caucasian,47,0,0,1,Jane,Doe,Jane Doe,2018-02-23,1971-02-23
2508,Male,African-American,24,4,1,6,John,Doe,John Doe,2019-01-10,1995-01-10
2509,Male,Caucasian,26,9,1,7,John,Doe,John Doe,2018-11-11,1992-11-10
2510,Male,African-American,25,0,1,3,John,Doe,John Doe,2017-01-04,1992-01-04
2511,Male,Caucasian,34,0,0,5,John,Doe,John Doe,2019-01-29,1985-01-28
2512,Female,Caucasian,39,0,1,1,Jane,Doe,Jane Doe,2018-09-04,1979-09-04
2513,Male,Hispanic,51,0,0,1,John,Doe,John Doe,2018-02-28,1967-02-28
2514,Female,Caucasian,31,0,0,2,Jane,Doe,Jane Doe,2019-11-10,1988-11-09
2515,Male,Hispanic,42,1,0,1,John,Doe,John Doe,2019-07-30,1977-07-29
2516,Male,African-American,23,1,1,2,John,Doe,John Doe,2017-07-28,1994-07-28
2517,Female,African-American,50,4,0,3,Jane,Doe,Jane Doe,2019-01-02,1969-01-01
2518,Female,African-American,32,3,0,6,Jane,Doe,Jane Doe,2019-11-20,1987-11-20
2519,Male,Caucasian,52,7,0,2,John,Doe,John Doe,2019-02-02,1967-02-02
2520,Male,Hispanic,26,1,0,5,John,Doe,John Doe,2019-11-11,1993-11-10
2521,Male,Caucasian,30,0,0,3,John,Doe,John Doe,2018-11-14,1988-11-13
2522,Male,African-American,50,5,0,2,John,Doe,John Doe,2017-08-16,1967-08-16
2523,Female,Caucasian,31,0,0,9,Jane,Doe,Jane Doe,2018-08-14,1987-08-14
2524,Male,Caucasian,34,4,0,5,John,Doe,John Doe,2019-05-30,1985-05-29
2525,Male,African-American,32,9,0,9,John,Doe,John Doe,2018-05-14,1986-05-14
2526,Female,African-American,37,0,0,1,Jane,Doe,Jane Doe,2018-10-07,1981-10-07
2527,Male,Caucasian,55,1,0,1,John,Doe,John Doe,2017-06-14,1962-06-14
2528,Female,African-American,30,4,0,3,Jane,Doe,Jane Doe,2017-09-30,1987-09-30
2529,Male,African-American,51,3,0,2,John,Doe,John Doe,2017-09-16,1966-09-16
2530,Male,African-American,37,24,0,8,John,Doe,John Doe,2017-08-04,1980-08-04
2531,Male,African-American,28,12,0,5,John,Doe,John Doe,2018-03-08,1990-03-08
2532,Male,African-American,33,4,0,10,John,Doe,John Doe,2019-10-25,1986-10-24
2533,Male,Caucasian,33,2,0,2,John,Doe,John Doe,2017-03-29,1984-03-28
2534,Male,African-American,49,1,0,1,John,Doe,John Doe,2019-01-24,1970-01-24
2535,Male,African-American,26,1,0,1,John,Doe,John Doe,2017-05-23,1991-05-23
2536,Male,Caucasian,56,0,1,1,John,Doe,John Doe,2019-09-01,1963-09-01
2537,Male,African-American,50,7,0,2,John,Doe,John Doe,2017-03-13,1967-03-13
2538,Female,African-American,36,1,0,2,Jane,Doe,Jane Doe,2019-11-24,1983-11-24
2539,Male,Other,33,0,0,1,John,Doe,John Doe,2019-10-12,1986-10-11
2540,Male,Caucasian,71,3,0,1,John,Doe,John Doe,2019-03-21,1948-03-20
2541,Male,Caucasian,34,0,0,2,John,Doe,John Doe,2019-04-29,1985-04-28
2542,Female,African-American,41,0,0,1,Jane,Doe,Jane Doe,2018-05-22,1977-05-22
2543,Male,Other,53,0,0,1,John,Doe,John Doe,2017-12-25,1964-12-25
2544,Male,African-American,24,0,0,4,John,Doe,John Doe,2019-01-12,1995-01-12
2545,Male,African-American,22,0,0,7,John,Doe,John Doe,2019-09-16,1997-09-15
2546,Male,Hispanic,27,0,0,2,John,Doe,John Doe,2017-04-08,1990-04-08
2547,Female,African-American,37,0,0,5,Jane,Doe,Jane Doe,2018-04-16,1981-04-16
2548,Male,Hispanic,23,0,1,2,John,Doe,John Doe,2018-11-28,1995-11-28
2549,Female,African-American,30,1,0,4,Jane,Doe,Jane Doe,2017-10-13,1987-10-13
2550,Male,African-American,43,0,0,5,John,Doe,John Doe,2017-12-13,1974-12-13
2551,Male,African-American,49,13,0,3,John,Doe,John Doe,2017-03-06,1968-03-06
2552,Male,African-American,30,2,0,2,John,Doe,John Doe,2019-12-01,1989-11-30
2553,Male,African-American,33,0,0,1,John,Doe,John Doe,2019-02-28,1986-02-27
2554,Male,African-American,27,2,0,3,John,Doe,John Doe,2019-10-27,1992-10-26
2555,Female,African-American,55,1,0,1,Jane,Doe,Jane Doe,2017-08-30,1962-08-30
2556,Male,African-American,43,7,0,4,John,Doe,John Doe,2017-06-12,1974-06-12
2557,Male,African-American,24,3,0,7,John,Doe,John Doe,2018-10-30,1994-10-30
2558,Male,Caucasian,24,0,0,4,John,Doe,John Doe,2018-11-04,1994-11-04
2559,Male,African-American,27,0,0,5,John,Doe,John Doe,2017-01-27,1990-01-27
2560,Male,African-American,22,6,0,9,John,Doe,John Doe,2018-02-07,1996-02-07
2561,Male,African-American,47,0,0,5,John,Doe,John Doe,2018-10-01,1971-10-01
2562,Male,African-American,25,2,1,5,John,Doe,John Doe,2019-10-25,1994-10-24
2563,Male,Caucasian,36,2,0,1,John,Doe,John Doe,2019-01-08,1983-01-08
2564,Male,African-American,28,2,0,5,John,Doe,John Doe,2017-01-08,1989-01-08
2565,Male,Hispanic,57,1,0,1,John,Doe,John Doe,2019-01-11,1962-01-11
2566,Male,African-American,35,6,1,8,John,Doe,John Doe,2019-07-07,1984-07-06
2567,Male,African-American,28,3,0,2,John,Doe,John Doe,2019-04-28,1991-04-28
2568,Male,African-American,27,0,0,1,John,Doe,John Doe,2018-09-13,1991-09-13
2569,Male,African-American,34,15,0,7,John,Doe,John Doe,2018-06-26,1984-06-25
2570,Female,Caucasian,33,1,0,1,Jane,Doe,Jane Doe,2019-01-07,1986-01-06
2571,Female,African-American,39,1,0,2,Jane,Doe,Jane Doe,2018-01-27,1979-01-27
2572,Male,Caucasian,29,0,1,4,John,Doe,John Doe,2017-05-28,1988-05-27
2573,Female,Hispanic,46,2,0,1,Jane,Doe,Jane Doe,2017-11-22,1971-11-22
2574,Male,Caucasian,40,4,1,3,John,Doe,John Doe,2019-08-17,1979-08-17
2575,Male,Other,48,4,0,2,John,Doe,John Doe,2018-02-18,1970-02-18
2576,Female,African-American,20,0,0,5,Jane,Doe,Jane Doe,2019-07-28,1999-07-28
2577,Male,Caucasian,24,1,1,3,John,Doe,John Doe,2017-04-11,1993-04-11
2578,Male,African-American,26,2,0,2,John,Doe,John Doe,2018-03-17,1992-03-16
2579,Male,African-American,25,2,0,4,John,Doe,John Doe,2017-03-22,1992-03-21
2580,Female,Caucasian,49,0,0,1,Jane,Doe,Jane Doe,2019-02-24,1970-02-24
2581,Male,Caucasian,33,1,0,2,John,Doe,John Doe,2017-06-01,1984-05-31
2582,Female,Caucasian,33,0,0,2,Jane,Doe,Jane Doe,2018-12-17,1985-12-16
2583,Male,Caucasian,45,2,0,2,John,Doe,John Doe,2018-10-18,1973-10-18
2584,Female,African-American,70,1,0,1,Jane,Doe,Jane Doe,2017-09-05,1947-09-06
2585,Male,African-American,35,1,0,1,John,Doe,John Doe,2017-08-18,1982-08-18
2586,Male,African-American,25,15,1,9,John,Doe,John Doe,2018-11-19,1993-11-18
2587,Male,African-American,21,0,0,5,John,Doe,John Doe,2017-07-05,1996-07-04
2588,Male,African-American,27,0,0,6,John,Doe,John Doe,2018-03-05,1991-03-05
2589,Female,African-American,48,0,0,2,Jane,Doe,Jane Doe,2019-08-13,1971-08-13
2590,Female,African-American,25,1,0,3,Jane,Doe,Jane Doe,2017-04-10,1992-04-09
2591,Male,African-American,34,3,1,1,John,Doe,John Doe,2019-11-24,1985-11-23
2592,Male,African-American,31,2,0,2,John,Doe,John Doe,2017-08-17,1986-08-17
2593,Female,African-American,32,5,0,1,Jane,Doe,Jane Doe,2017-08-08,1985-08-08
2594,Male,African-American,24,0,0,4,John,Doe,John Doe,2018-09-15,1994-09-15
2595,Male,Caucasian,21,0,1,3,John,Doe,John Doe,2019-11-01,1998-10-31
2596,Female,Other,24,0,0,3,Jane,Doe,Jane Doe,2019-03-14,1995-03-14
2597,Male,Caucasian,27,2,0,5,John,Doe,John Doe,2017-07-01,1990-07-01
2598,Female,African-American,21,0,0,6,Jane,Doe,Jane Doe,2019-08-04,1998-08-03
2599,Male,Hispanic,27,1,0,3,John,Doe,John Doe,2017-11-04,1990-11-04
2600,Female,African-American,43,0,0,1,Jane,Doe,Jane Doe,2018-03-09,1975-03-09
2601,Male,African-American,23,1,0,5,John,Doe,John Doe,2018-04-29,1995-04-29
2602,Male,African-American,64,13,0,6,John,Doe,John Doe,2017-09-19,1953-09-19
2603,Male,Caucasian,51,3,0,4,John,Doe,John Doe,2018-09-06,1967-09-06
2604,Male,African-American,44,0,0,1,John,Doe,John Doe,2018-04-18,1974-04-18
2605,Male,African-American,24,0,0,2,John,Doe,John Doe,2017-09-07,1993-09-07
2606,Male,Caucasian,62,0,0,1,John,Doe,John Doe,2018-03-02,1956-03-01
2607,Male,African-American,47,20,0,9,John,Doe,John Doe,2017-05-07,1970-05-07
2608,Male,Caucasian,33,0,1,6,John,Doe,John Doe,2018-06-29,1985-06-28
2609,Male,African-American,43,2,0,3,John,Doe,John Doe,2019-02-11,1976-02-11
2610,Female,African-American,23,0,0,7,Jane,Doe,Jane Doe,2017-04-28,1994-04-28
2611,Male,Caucasian,40,3,0,4,John,Doe,John Doe,2019-12-19,1979-12-19
2612,Female,Caucasian,33,2,0,4,Jane,Doe,Jane Doe,2018-02-15,1985-02-14
2613,Male,Hispanic,45,2,0,1,John,Doe,John Doe,2017-10-15,1972-10-15
2614,Male,Caucasian,38,0,1,2,John,Doe,John Doe,2019-11-02,1981-11-01
2615,Female,Other,23,0,0,5,Jane,Doe,Jane Doe,2018-12-10,1995-12-10
2616,Male,Other,29,0,0,1,John,Doe,John Doe,2019-02-01,1990-01-31
2617,Female,African-American,32,5,0,1,Jane,Doe,Jane Doe,2017-08-16,1985-08-16
2618,Male,African-American,20,0,1,4,John,Doe,John Doe,2019-09-22,1999-09-22
2619,Female,Hispanic,41,0,0,1,Jane,Doe,Jane Doe,2019-12-13,1978-12-13
2620,Male,African-American,21,1,0,9,John,Doe,John Doe,2017-09-13,1996-09-12
2621,Male,African-American,25,6,0,6,John,Doe,John Doe,2019-06-05,1994-06-04
2622,Male,Caucasian,30,1,0,8,John,Doe,John Doe,2019-03-26,1989-03-25
2623,Male,Other,27,0,0,1,John,Doe,John Doe,2018-08-14,1991-08-14
2624,Male,African-American,27,4,0,6,John,Doe,John Doe,2019-12-10,1992-12-09
2625,Male,African-American,22,0,1,5,John,Doe,John Doe,2019-09-07,1997-09-06
2626,Male,Caucasian,60,0,0,1,John,Doe,John Doe,2017-06-17,1957-06-17
2627,Male,African-American,31,0,0,7,John,Doe,John Doe,2018-05-01,1987-05-01
2628,Male,Hispanic,25,0,1,2,John,Doe,John Doe,2017-02-06,1992-02-06
2629,Female,Other,27,0,0,2,Jane,Doe,Jane Doe,2019-08-21,1992-08-20
